"","SPM.Control.1","SPM.LPS.1","LPM.Control.1","LPM.LPS.1","SPM.Control.2","SPM.LPS.2","LPM.Control.2","LPM.LPS.2","SPM.Control.3","SPM.LPS.3","LPM.Control.3","LPM.LPS.3","SPM.Control.4","SPM.LPS.4","LPM.Control.4","LPM.LPS.4"
"HFE",5.35803051036882,4.94252790022234,6.25341029271422,5.69584949824603,6.0460323551433,6.04135170306994,6.824717913803,6.79239767854425,5.13132059999113,5.4395533387643,7.12200725217419,6.85491776222222,5.68790430014448,5.72662858271046,7.05601185024184,6.66431506403725
"CD209",6.13564692495869,5.77447673897113,8.77616102947892,8.4448362789043,7.78508702279432,7.91529971605149,9.48237537559333,9.38919546046781,6.89971138717537,6.50955615871112,8.98020700231177,8.92522437853405,7.98618149513609,8.05871480322238,9.8413655930534,9.80896289701251
"HLA-DOA",6.02026673339637,6.21671823448346,7.69353220663259,7.43765545429199,6.82255791219298,6.50693690796251,8.37226552386868,8.34225347691713,5.50942074389995,5.27538856508907,7.05041262302794,6.91958679132731,6.41436682655649,6.54028377204055,7.02744749726315,7.25398485174318
"HMMR",3.62150500537206,2.88264622311065,5.39862330674732,4.84969459560851,4.54235194867571,4.03643963403425,5.36596398521921,5.59529873107278,3.06977455973196,2.77153410636845,5.39412974207566,4.99358975151915,2.80633833076174,3.12651409032244,4.49434194043682,5.20394550399317
"HMOX1",9.62319560044771,8.66960363698603,10.811272901202,9.61597268898407,11.1287503884026,9.37608283848567,11.1687222818121,9.78705439259197,11.1964193024251,9.82035460236614,11.2521916651287,10.4551389270027,10.6533595954769,9.43569736741812,10.9982651711691,10.0933632497621
"BIRC3",8.96296619648059,10.0415214575445,8.97893854917484,9.94750732949999,8.50833163923668,9.93925681067641,8.19819683049837,9.86648943331987,8.27294456328716,9.54346441185988,8.00965881761438,9.73390372491299,9.48500452904572,10.2240245451991,9.26432726962367,10.1650146073216
"HSPA2",8.38208620692539,9.91810231093556,8.2176465011562,8.7552309018236,7.90336988745007,9.09417704286636,8.77500685039884,9.16147400778219,8.68949737575575,9.20272072559279,8.87957846064755,9.14254822294398,7.49959529587248,8.25966114876329,7.90059800162407,8.44869099441643
"HSPB1",10.3384382568977,10.1573483543536,11.7249228263384,11.2208240303427,11.4519354062584,10.9142387634525,12.098354037786,11.9365412260899,11.160319321181,10.8116846071946,11.8970022959527,11.7922076883419,10.4731814863656,10.259296183188,11.7782384007077,11.6616323958766
"TNC",3.48894330038661,6.21443509836686,4.35687604585353,6.94837341467397,3.14306137699773,5.0325622575831,3.48436096334717,5.62952963327714,5.06841862461712,6.11348851819379,4.10878005635315,6.18184606623577,3.95517407419257,4.99548968488291,4.21822745724314,5.75833533231917
"IARS",8.94389851834354,8.59310113319349,8.05952553165007,7.82322294962862,8.47216664929178,8.45173091441772,7.55401981873374,7.46987013601078,8.90825568798171,8.93856731490308,7.32138662481063,7.38822946656744,8.84381711199026,8.70061942996198,7.57036495998266,7.39697291214176
"ICA1",4.95313947169131,4.87631136827291,5.63138819205021,5.77462681916,5.8556388354801,5.43579357514811,6.78888851928202,6.64728867998314,5.19672291628644,4.9126468139485,7.09839021488422,6.98812461400815,4.52980597303937,5.30408685047328,5.75307710548591,5.81989428734429
"CLEC4D",6.52882315950314,6.04988035622595,4.65850758436496,4.66977521821576,5.81202319635262,7.56910303907797,3.91201292530491,4.42965830125712,5.82550576025403,6.24457616850436,3.23976542648414,3.62533765482511,6.21168366338838,6.39784859114165,4.30214422685531,4.30702619526213
"RAB7B",5.89383141206709,7.26587134114663,7.80130421324012,8.43870804619655,6.83014477837077,8.14828530865858,7.11281058333313,7.91033782880876,6.92592603934247,8.51068478887062,7.24472015348486,8.53508002650293,7.10777533580305,8.01137195748226,8.00665836282295,8.19469670569337
"HCAR2",8.81861842954469,9.55493246104943,7.30841137282067,8.31146060226512,7.18647015001218,7.8640376992051,6.44857856295449,7.91058569442675,6.98661207516196,7.17881203834539,6.97240659695381,7.74029422726846,7.09487083658555,7.65107326690086,6.46259792852178,8.11813414787449
"ICAM3",6.53058627914229,7.09340278793592,5.46661401569086,5.98481539102513,6.55485962629202,6.51448212281268,5.01478218505784,5.61970500801114,6.53267566972103,6.57347964316523,4.43750619401886,5.71681091332807,6.74128489149452,6.73311991037652,5.66875753975545,5.93820904995165
"FFAR4",4.24751858263863,3.81827992602533,5.24701213411117,4.74513923833469,4.82097519796801,4.08692909296484,5.95441980405321,5.72081895173399,3.94720554649901,3.44033133770072,5.93911039293922,5.04183759524206,3.85437004903045,4.46960240606857,4.18399901128392,4.54996973852545
"ICAM4",6.33008532864362,7.164093217461,6.37056746075866,7.68840337076747,6.77133176632648,7.35906359371687,7.20819900866515,8.66808540349121,7.28869322318297,7.1232159055017,7.57526963058049,8.17414572153638,6.85552237873458,7.16744968399266,7.59101431445943,8.33561902419494
"C2orf74",4.82060502837365,4.36877064763195,5.90818415401079,4.77385292084793,4.4466183582285,4.07811181109174,5.54775410119895,4.71220297579571,5.46297891655013,5.5667720945628,7.03545997827295,6.7268030010259,5.17082693001562,4.18905252570008,6.64409367139198,5.81002151308398
"ID3",6.92198087361641,7.36084626159716,8.36548977101505,7.30046342699863,7.30178342260862,6.68687386873155,8.42649721036211,7.72556792584437,7.13757686768762,6.73448000406684,7.92094308197711,7.72496645615779,5.49840878914455,5.99372428996198,7.09525740111933,6.85516758153749
"APOC1",8.93616129483518,9.25611258607285,11.8948541432639,11.6779556654604,10.2661511327873,10.0415158322314,11.356563067574,11.3322141810236,9.24557028422086,9.12646528193338,11.2289998113307,11.0737935928147,10.1661488357866,9.97213334393229,11.5858102849429,11.5507032999323
"IDH1",7.6918385500616,7.9452454241938,9.74133924560968,9.89704289573726,9.2911173636834,9.22357012247833,10.1480919235294,10.1138920817781,9.04627788461617,8.95296507842396,10.5211265564789,10.6276921727723,8.44549893785809,8.44977287650213,10.1502645003099,10.0250675409357
"GLDN",3.97707505791317,4.44773273001037,5.35474742029882,5.56263814945773,5.09653598086252,5.0402173030568,6.37607554823522,5.97919354590148,5.46712622871613,5.45356147030964,6.07678283250721,6.05035058028487,4.63197300443331,4.85807940396113,5.38330967770861,5.59929824099346
"CD300E",9.28221946222778,9.32458815535796,7.87161522391171,7.66992042487012,8.34764386800537,8.61649906349107,6.50478519015388,6.51559235044247,8.37931201822183,8.62899733532496,6.5426194876333,6.73857568536885,8.16915070815569,8.14880576143988,5.90088654565712,6.1624333617343
"IFI27",5.94801165510734,6.8141992311883,8.86792350790382,9.4567554074459,6.25451640984594,7.18357719848395,7.59146024436894,8.15199813375656,6.50841893066721,7.27343054769559,8.46463388391496,9.02645998059499,5.02176239588461,5.78181985081118,6.28863696978769,7.16034272504595
"SP110",8.0724505669905,9.42358989441049,8.99865003424809,10.7445486771082,8.86271933356095,10.3434385997754,9.45600462848875,10.1229827099144,8.45578194183403,9.87620294103643,9.38474287161248,9.83165843105561,8.70234192928224,10.3918596881458,9.23898722539776,10.3518222587019
"IFIT2",6.98579212588229,10.6075758583589,7.99287220726951,12.1233246829601,8.43230823857941,12.109043106723,8.11965805798275,12.1093436019196,8.40652154167152,11.5887833544873,7.97488244253629,11.7747334879694,8.80916073014742,11.8718329967979,8.5415730632471,12.0504342516385
"IFIT1",5.55176671926567,9.32901578271092,7.36548984689365,11.3810359737657,7.63981122972481,11.1896696560546,7.68568485765786,10.9202278137637,7.09866368850013,10.3227437260215,6.91337627897216,10.3470299684226,7.79861171452016,10.8575465881681,7.77403384313188,11.0856270926632
"IFIT3",7.96480686087773,11.0747419365597,8.58431735876316,12.1397524390318,8.89832683410654,12.1292821739429,8.69856007291036,11.975026346426,8.59288001611927,11.8044177899554,8.17166337548097,11.7103403649345,9.5494493842647,12.0312113711781,9.00037042357689,11.9804663034993
"IFNB1",3.61861625307692,3.98765386616655,3.61814840588986,5.28667713668423,3.42760362504911,5.8912980376026,3.01855049326041,8.11065822744209,2.593520485504,4.83100242847094,2.76383842332007,6.40644964699682,2.83802117644873,4.66991828449886,2.57653524836498,5.67470864526103
"AMIGO2",4.23014545215181,5.59595372858762,4.05088590799847,5.77027826021135,4.19544704978078,5.09779895944997,3.8784192489161,4.81994065797533,4.16235443138881,5.2857861292579,3.95047825462936,5.00435907359616,4.06957673013117,5.28410474903743,4.07942848041856,5.20680025691326
"APOE",9.66020591690357,10.2093760852862,12.3777808261736,12.3029995833196,11.228741520676,11.0547812893124,12.3907331685641,12.3017300303996,10.2649163697442,10.052995274471,12.2639100175654,12.2093305895782,11.2389257228441,11.1259288935907,12.526592733612,12.4468823280466
"IGFBP4",4.81655238058382,5.55901256019967,5.16038666993929,5.69214272734165,4.74490022678473,5.78562522735985,6.58774364550906,6.23956715529632,5.77988517356121,6.12026048192408,6.33924192759022,6.31656571509386,4.4530272617768,4.77431161100683,5.87854590649195,5.90584558443707
"IL1A",9.57077041909821,11.7256298030683,9.01108611267781,11.2356252079423,8.67517448463546,11.2771756883056,8.02703303006127,11.1224672210721,8.45331493632978,11.0340073726547,8.16719341218259,10.8615978834279,10.4919515558055,11.9330631051281,9.40252408977141,11.4862449744954
"IL1R1",8.11307704611822,9.21160016450838,6.53512460345352,8.80138452276586,7.58531409765484,9.63803882490962,5.69387489013693,7.98702432651652,8.44233204553225,10.0622441910177,6.43167185999394,8.51409164451498,8.74966483545612,9.75341479756985,6.43085682508126,8.35248505714568
"IL1RN",10.6747420929864,11.3715258674875,11.1050871195203,12.1832767086651,10.8682624998042,11.9566577770845,10.1608955576361,11.5669276476722,11.0866114466321,11.6126627231448,10.3977657562892,11.5050959168446,11.439424602405,11.7646719290868,11.3827477609905,12.0223240970547
"IL2RA",4.36793187761414,6.80580123031706,6.44101783530015,8.68836150374185,6.04772366617155,8.14148119947085,9.0489582807762,9.66802327827157,5.34656234109515,6.97667336843215,8.78049761811955,8.91640007914492,6.01046488473723,7.42216324218585,7.50032568603639,8.9200546574339
"IL6",5.74020456771583,11.4749579706135,6.90353969442748,11.8554973017642,5.98604706376979,11.6722809392655,6.63563290972839,11.6523922748676,7.84266633242637,11.1264484808069,7.79654315771265,11.2230228678808,7.79354305322559,11.5736858585148,7.03970532967834,11.5926376313479
"IL10",8.16393333969939,10.0401785455267,7.83592955961809,9.60801039941382,7.87633369725503,9.31289401855671,8.11404076001062,8.88687054914009,8.35142926990201,10.0623040929285,8.7599280559748,9.6363763187013,8.52156290539508,9.83394591399303,8.2009017710706,9.41602265876046
"IL15",4.14681754466025,5.64669508700247,4.51471215029458,7.00774045179239,4.54675219460627,6.98466431456182,4.63385768494782,5.68644452585536,5.02077014625536,6.03836002921425,4.74121517432516,5.7919368481306,5.58874902389103,6.24802428505557,4.54716970208886,6.53051948173901
"IL15RA",7.06868811401247,8.35670227814726,7.98330325027088,9.90427732915701,7.26423002241656,9.39495227618374,7.65414518157832,9.34896628620009,7.28755554223285,8.37445874740144,7.28622265654555,8.44964128272241,7.6556040583383,9.28359305931315,8.06651480221428,9.40669642356578
"TNFRSF9",10.0589472488852,11.1322412519405,10.7538477206326,11.4292862628555,10.0234735232509,11.3333819341546,9.93000201417439,10.9679045377081,9.58071454609814,10.6811915061322,9.28053279831297,10.1998989978381,10.489274061004,11.2465156393987,10.3530734774969,11.2304660276853
"IDO1",4.53000036482904,8.07705904999083,4.55812423456065,10.0694624762444,4.6521815798363,9.59932820701938,4.13283336625467,9.14587376677285,4.34222384694765,8.42005702648849,4.02251114574916,7.34248051317787,5.36565963466341,8.55208295872291,4.1637937393354,8.83989968439309
"INHBA",7.69345809501951,10.5489004123293,5.13742470378874,9.22411510533555,6.59519201500289,10.4133105877311,5.82239233532494,9.88385419226188,6.44472283607946,9.29681892601353,5.82365323849256,9.32542989699533,6.21902813077424,9.13808002756212,5.2702268140933,8.86170414546581
"CXCL10",5.79725066336665,8.24919562629951,8.91735254324246,12.0438880362169,7.6932538037042,11.064649182848,8.11096008066754,11.4219094656187,6.67060017019585,9.66135781295936,7.39988017713363,10.7009082282682,7.44504795398522,10.4330426336083,8.57537268420036,11.6380449004091
"INSIG1",9.63828735433265,10.6470140662378,8.25107343332908,9.88362225682597,8.73060795603241,10.1373044628619,8.01890430850676,9.35720724228956,9.55240843391255,10.2918734484917,8.50503733246054,9.32511952975021,9.75369743875469,10.3681747511828,8.88294263787765,9.58045209391167
"IRF7",6.08336923676202,7.85166877016286,5.95240197352358,8.11808799625028,6.31118419689021,8.20782214244499,6.38852428683958,7.46928850612761,6.58286618692888,7.76517355267444,5.66300455575271,6.88466193625514,6.84508883291727,8.25331534871503,6.08137861567792,7.66772755003553
"ISG20",6.57538832536318,8.27203853356164,5.82645582109609,8.95495208502734,5.76668907826748,9.11335018742079,4.8415475062303,8.15700936088978,5.6538084810118,8.32821279220386,4.98029272516168,7.12134085791948,6.43932319421723,8.95611856391474,5.25559600309203,8.45797313114541
"ITGB3",6.19319324760357,6.07559469120357,5.78600197650299,7.61195591184775,5.94301324775011,6.15532223134059,5.15439872075263,5.68882035365145,6.25617219672358,7.20265250665875,5.52126667763063,6.59829050231546,6.28097488664021,7.00754973956248,6.31913568341072,7.0602105154987
"ITGB5",7.98146342720339,7.6949043740167,9.17337772404913,9.12570166348907,9.02361020091733,8.78498155039317,10.2855273356359,9.90722732000569,8.06831213629766,7.89026008586186,9.41225074970152,9.41905326588022,7.95885000493768,7.96259525989132,9.57789920784957,9.25346739512467
"ITGB8",7.88598450956665,9.53651084495907,7.77879196474913,9.52008784266925,7.21383308414831,9.62958211866814,6.33994195821971,7.83639318857494,8.03815265884364,9.56785989084485,6.14309278593527,7.52625190070348,8.26894766580907,9.42147910415095,7.01648677743634,8.34716833359331
"IVD",4.49826753778166,4.85097299724018,5.65120889384765,5.37291845026937,5.14240453469701,5.11879269229249,5.83576648189375,5.76778387482824,4.69434277258862,4.11522554770404,6.01852905783138,5.79220280671193,4.85821514196696,4.29604670865452,6.11774139312701,6.01740262901004
"ANOS1",7.4948207500928,6.98325163249677,8.89600505598515,8.7600927557248,7.39009082791784,7.23381712517419,8.75328462989616,8.70929107869938,7.97545123285738,7.98655527904617,10.0476651937914,9.99314403441032,6.85305291015923,6.73077648435577,8.29474554651585,8.52191373678592
"KCNA3",5.60736603783153,6.2501796926125,5.17284191378029,5.90648356041755,6.18205214695371,6.60855475722489,5.13510557558984,5.39271763557491,5.86002002275625,6.73666400890041,4.34824677721598,5.46873587801248,6.50002578956354,6.89378768126065,5.30485832629591,5.5900778146223
"FAM111B",3.05336536297001,2.90965362058649,6.46478426883113,5.45786828578957,4.66205274128456,3.50805463703724,6.99897141624689,5.63884034177222,2.97288902011844,2.45813141649228,5.8356326024675,5.53976499685681,2.48455991554318,2.22574503625545,5.90796041484054,5.08595792672455
"RBM43",4.32768916420482,5.22319190690636,5.12501004366557,6.3965782574949,4.34064309208202,6.19796390688519,4.72498527483946,5.87871419312073,4.16320004647027,4.97789291183168,4.34253252629695,5.12375148083535,4.3277261867059,5.34166257041445,4.55829297805444,5.82098305002907
"MAST4",5.474949903936,6.06174970099323,5.36067794129343,6.45188914167188,4.86079493770205,6.21032271738631,4.70245292048216,6.1903488504542,5.53710288562581,5.97850210756415,5.27464151250703,5.82365280610897,5.08293907531716,6.00541089553151,5.24665896772686,6.22941681212546
"KCNJ5",3.27894006631144,3.5067944457555,4.47732986419534,3.86667600498404,4.25180717424934,4.09111523228409,6.27621503117521,6.17605376971417,4.06936760360489,3.40714994921186,5.65744267183288,5.76780792371454,3.94234782784377,4.09674048152387,5.07064030386482,5.00467380117907
"KCNJ15",5.40019679275434,5.27894229435779,3.66717892903207,3.88608924107932,5.67005498608142,5.97844300333704,4.30220497186344,4.35507928236929,5.38392619866685,5.39109749417717,3.61360273748616,3.78646149075894,4.41957088582644,4.53750129889212,3.67869422192322,3.90043440736134
"CA13",6.88982030979336,8.01447012099398,6.83009303008849,8.25260389226825,6.4622844839083,8.27953047843516,5.81902419595176,7.33878751831556,7.32366107662128,8.23761160765311,6.24014697122401,7.12227101378763,7.38220603836907,8.35233962601761,7.04511730619157,7.67491911524209
"ARL4D",4.95851801576191,5.7527824748402,6.02171361838292,5.96992920928068,4.9421713099677,5.53810947142802,6.36913432792521,6.5787123962747,5.55076092812834,5.67833704555642,6.98118501871805,7.08962809688053,3.59755127756708,4.19931123013734,5.53922327984557,5.71357765686164
